"id","device","accX","accY","accZ","millis","created"
4769032,"pilot99",10.04128,0.2226608,0.2896984,649868830,"2020-08-04T15:07:11.117Z"
4769034,"pilot99",9.993398,0.2394202,0.2442086,649868831,"2020-08-04T15:07:12.023Z"
4769036,"pilot99",10.05565,0.2561796,0.2777274,649868832,"2020-08-04T15:07:12.993Z"
4769039,"pilot99",10.07001,0.2801216,0.2657564,649868833,"2020-08-04T15:07:14.237Z"
4769040,"pilot99",10.07001,0.2418144,0.2585738,649868834,"2020-08-04T15:07:15.113Z"
4769042,"pilot99",10.04368,0.237026,0.1723825,649868835,"2020-08-04T15:07:16.133Z"
4769044,"pilot99",10.01974,0.213084,0.1987187,649868836,"2020-08-04T15:07:17.053Z"
4769046,"pilot99",10.05565,0.213084,0.237026,649868837,"2020-08-04T15:07:18.083Z"
4769048,"pilot99",10.04607,0.237026,0.1867477,649868838,"2020-08-04T15:07:19.103Z"
4769051,"pilot99",10.01255,0.2322376,0.2106898,649868839,"2020-08-04T15:07:20.320Z"
4769052,"pilot99",10.05325,0.2825158,0.1675941,649868840,"2020-08-04T15:07:21.040Z"
4769054,"pilot99",10.02452,0.2920926,0.1915361,649868841,"2020-08-04T15:07:22.053Z"
4769056,"pilot99",10.03889,0.2178724,0.1819593,649868842,"2020-08-04T15:07:23.087Z"
4769058,"pilot99",10.03889,0.2322376,0.2298434,649868843,"2020-08-04T15:07:24.117Z"
4769061,"pilot99",10.01255,0.248997,0.2035071,649868844,"2020-08-04T15:07:25.180Z"
4769062,"pilot99",10.0341,0.2466028,0.2274492,649868845,"2020-08-04T15:07:26.150Z"
4769064,"pilot99",10.04846,0.237026,0.248997,649868846,"2020-08-04T15:07:27.087Z"
4769068,"pilot99",10.05325,0.2298434,0.2298434,649868847,"2020-08-04T15:07:28.300Z"
4769070,"pilot99",10.01974,0.2705448,0.1556231,649868848,"2020-08-04T15:07:29.237Z"
4769071,"pilot99",10.04368,0.237026,0.2394202,649868849,"2020-08-04T15:07:30.050Z"
4769073,"pilot99",10.06283,0.2513912,0.237026,649868850,"2020-08-04T15:07:31.080Z"
4769075,"pilot99",10.05086,0.2633622,0.2561796,649868851,"2020-08-04T15:07:32.097Z"
4769077,"pilot99",10.08677,0.2537854,0.213084,649868852,"2020-08-04T15:07:33.127Z"
4769079,"pilot99",10.07959,0.2298434,0.1939303,649868853,"2020-08-04T15:07:34.033Z"
4769081,"pilot99",10.04607,0.2322376,0.1987187,649868854,"2020-08-04T15:07:35.000Z"
4769083,"pilot99",10.06762,0.2178724,0.2226608,649868855,"2020-08-04T15:07:36.080Z"
4769086,"pilot99",10.06044,0.2178724,0.2825158,649868856,"2020-08-04T15:07:37.557Z"
4769087,"pilot99",10.06762,0.2466028,0.2322376,649868857,"2020-08-04T15:07:38.030Z"
4769089,"pilot99",10.08198,0.2561796,0.1795651,649868858,"2020-08-04T15:07:39.063Z"
4769091,"pilot99",10.04368,0.2418144,0.2513912,649868859,"2020-08-04T15:07:40.003Z"
4769093,"pilot99",10.0317,0.2442086,0.2178724,649868860,"2020-08-04T15:07:41.100Z"
4769095,"pilot99",10.06044,0.2466028,0.1963245,649868861,"2020-08-04T15:07:42.227Z"
4769097,"pilot99",10.0772,0.2178724,0.2322376,649868862,"2020-08-04T15:07:43.047Z"
4769099,"pilot99",10.04846,0.2442086,0.2202666,649868863,"2020-08-04T15:07:44.063Z"
4769102,"pilot99",10.04607,0.3160346,0.2920926,649868864,"2020-08-04T15:07:45.220Z"
4769104,"pilot99",10.05565,0.2202666,0.2585738,649868865,"2020-08-04T15:07:46.110Z"
4769106,"pilot99",10.02931,0.2513912,0.2346318,649868866,"2020-08-04T15:07:47.033Z"
4769108,"pilot99",10.05804,0.2298434,0.2154782,649868867,"2020-08-04T15:07:48.080Z"
4769110,"pilot99",10.01495,0.2633622,0.2657564,649868868,"2020-08-04T15:07:49.080Z"
4769112,"pilot99",10.06283,0.2466028,0.1915361,649868869,"2020-08-04T15:07:50.110Z"
4769114,"pilot99",10.08438,0.2513912,0.2513912,649868870,"2020-08-04T15:07:51.133Z"
4769116,"pilot99",10.05325,0.2394202,0.3136404,649868871,"2020-08-04T15:07:52.040Z"
4769118,"pilot99",10.10593,0.2346318,0.2466028,649868872,"2020-08-04T15:07:53.173Z"
4769120,"pilot99",10.06044,0.2394202,0.2920926,649868873,"2020-08-04T15:07:54.160Z"
4769122,"pilot99",10.01734,0.2873042,0.2873042,649868874,"2020-08-04T15:07:55.113Z"
4769124,"pilot99",10.04607,0.2466028,0.2657564,649868875,"2020-08-04T15:07:56.040Z"
4769126,"pilot99",10.07959,0.2681506,0.2059013,649868876,"2020-08-04T15:07:57.073Z"
4769128,"pilot99",10.03889,0.213084,0.1628057,649868877,"2020-08-04T15:07:58.083Z"
4769130,"pilot99",10.02692,0.272939,0.2226608,649868878,"2020-08-04T15:07:59.003Z"
4769133,"pilot99",10.04368,0.2633622,0.1795651,649868879,"2020-08-04T15:08:00.237Z"
4769134,"pilot99",10.06283,0.2633622,0.1867477,649868880,"2020-08-04T15:08:01.157Z"
4769136,"pilot99",10.03649,0.2442086,0.1987187,649868881,"2020-08-04T15:08:02.013Z"
4769139,"pilot99",10.05565,0.2059013,0.1915361,649868882,"2020-08-04T15:08:03.040Z"
4769141,"pilot99",10.02452,0.2442086,0.1939303,649868883,"2020-08-04T15:08:04.063Z"
4769143,"pilot99",10.08677,0.2394202,0.2346318,649868884,"2020-08-04T15:08:05.047Z"
4769145,"pilot99",10.00297,0.3136404,0.2442086,649868885,"2020-08-04T15:08:06.070Z"
4769147,"pilot99",10.06762,0.225055,0.2226608,649868886,"2020-08-04T15:08:07.200Z"
4769149,"pilot99",10.05565,0.2777274,0.213084,649868887,"2020-08-04T15:08:08.120Z"
4769151,"pilot99",10.04128,0.2561796,0.2442086,649868888,"2020-08-04T15:08:09.043Z"
4769153,"pilot99",9.995792,0.2705448,0.1268927,649868889,"2020-08-04T15:08:10.057Z"
4769155,"pilot99",10.03649,0.2226608,0.2059013,649868890,"2020-08-04T15:08:11.017Z"
4769157,"pilot99",10.06044,0.248997,0.2657564,649868891,"2020-08-04T15:08:12.000Z"
4769159,"pilot99",10.07001,0.260968,0.2896984,649868892,"2020-08-04T15:08:13.127Z"
4769161,"pilot99",10.02692,0.2178724,0.2322376,649868893,"2020-08-04T15:08:14.050Z"
4769163,"pilot99",10.0748,0.2681506,0.2202666,649868894,"2020-08-04T15:08:15.003Z"
4769165,"pilot99",10.03889,0.2633622,0.2346318,649868895,"2020-08-04T15:08:16.100Z"
4769167,"pilot99",10.0772,0.2466028,0.2394202,649868896,"2020-08-04T15:08:17.020Z"
4769169,"pilot99",10.07959,0.2442086,0.2082956,649868897,"2020-08-04T15:08:18.040Z"
4769171,"pilot99",10.0341,0.248997,0.2298434,649868898,"2020-08-04T15:08:19.060Z"
4769174,"pilot99",10.0317,0.1987187,0.2298434,649868899,"2020-08-04T15:08:20.190Z"
4769176,"pilot99",10.01255,0.272939,0.2274492,649868900,"2020-08-04T15:08:21.110Z"
4769179,"pilot99",10.05565,0.2633622,0.1939303,649868901,"2020-08-04T15:08:22.237Z"
4769180,"pilot99",10.08198,0.2394202,0.2585738,649868902,"2020-08-04T15:08:23.000Z"
4769182,"pilot99",10.03649,0.2657564,0.2106898,649868903,"2020-08-04T15:08:24.017Z"
4769184,"pilot99",10.05804,0.2657564,0.2274492,649868904,"2020-08-04T15:08:25.000Z"
4769186,"pilot99",10.01016,0.2298434,0.2035071,649868905,"2020-08-04T15:08:26.127Z"
4769188,"pilot99",10.06044,0.2801216,0.2226608,649868906,"2020-08-04T15:08:27.143Z"
4769190,"pilot99",10.03649,0.2681506,0.2537854,649868907,"2020-08-04T15:08:28.063Z"
4769192,"pilot99",10.05086,0.2801216,0.272939,649868908,"2020-08-04T15:08:29.097Z"
4769194,"pilot99",10.08438,0.2418144,0.2298434,649868909,"2020-08-04T15:08:30.017Z"
4769196,"pilot99",10.06044,0.260968,0.2082956,649868910,"2020-08-04T15:08:31.037Z"
4769198,"pilot99",10.06522,0.2513912,0.2657564,649868911,"2020-08-04T15:08:32.060Z"
4769200,"pilot99",10.0341,0.2944868,0.2633622,649868912,"2020-08-04T15:08:33.080Z"
4769202,"pilot99",10.06522,0.3040636,0.2633622,649868913,"2020-08-04T15:08:34.097Z"
4769204,"pilot99",10.06283,0.2394202,0.2178724,649868914,"2020-08-04T15:08:35.017Z"
4769207,"pilot99",10.04128,0.2418144,0.2298434,649868915,"2020-08-04T15:08:36.253Z"
4769209,"pilot99",10.06044,0.2777274,0.1771709,649868916,"2020-08-04T15:08:37.017Z"
4769212,"pilot99",10.05804,0.225055,0.2011129,649868917,"2020-08-04T15:08:38.207Z"
4769213,"pilot99",10.05804,0.2753332,0.2274492,649868918,"2020-08-04T15:08:39.020Z"
4769215,"pilot99",10.03889,0.2298434,0.2202666,649868919,"2020-08-04T15:08:40.040Z"
4769217,"pilot99",10.03889,0.2418144,0.2346318,649868920,"2020-08-04T15:08:41.163Z"
4769220,"pilot99",10.02692,0.2466028,0.1891419,649868921,"2020-08-04T15:08:42.197Z"
4769221,"pilot99",10.04128,0.2442086,0.1843535,649868922,"2020-08-04T15:08:43.103Z"
4769223,"pilot99",10.06283,0.2346318,0.2202666,649868923,"2020-08-04T15:08:44.137Z"
4769225,"pilot99",10.04846,0.2657564,0.2035071,649868924,"2020-08-04T15:08:45.157Z"
4769227,"pilot99",10.02692,0.237026,0.1939303,649868925,"2020-08-04T15:08:46.080Z"
4769229,"pilot99",10.01734,0.2298434,0.1675941,649868926,"2020-08-04T15:08:47.097Z"
4769231,"pilot99",10.01734,0.2513912,0.2202666,649868927,"2020-08-04T15:08:48.130Z"
4769233,"pilot99",10.04128,0.225055,0.2011129,649868928,"2020-08-04T15:08:49.047Z"
4769235,"pilot99",10.04128,0.2777274,0.225055,649868929,"2020-08-04T15:08:50.093Z"
4769237,"pilot99",10.02452,0.28491,0.2082956,649868930,"2020-08-04T15:08:51.083Z"
4769239,"pilot99",10.03649,0.2633622,0.237026,649868931,"2020-08-04T15:08:52.010Z"
4769241,"pilot99",10.03649,0.2825158,0.1675941,649868932,"2020-08-04T15:08:53.133Z"
4769244,"pilot99",10.04368,0.2298434,0.2537854,649868933,"2020-08-04T15:08:54.057Z"
4769246,"pilot99",10.0341,0.2035071,0.1819593,649868934,"2020-08-04T15:08:54.993Z"
4769248,"pilot99",10.03649,0.237026,0.2154782,649868935,"2020-08-04T15:08:56.103Z"
4769250,"pilot99",10.04846,0.248997,0.1987187,649868936,"2020-08-04T15:08:57.027Z"
4769252,"pilot99",10.05565,0.2633622,0.1795651,649868937,"2020-08-04T15:08:58.047Z"
4769254,"pilot99",10.02931,0.260968,0.1747767,649868938,"2020-08-04T15:08:59.077Z"
4769256,"pilot99",10.05086,0.2705448,0.1675941,649868939,"2020-08-04T15:09:00.000Z"
4769258,"pilot99",10.01734,0.2561796,0.2202666,649868940,"2020-08-04T15:09:01.017Z"
4769260,"pilot99",10.02452,0.2992752,0.2035071,649868941,"2020-08-04T15:09:02.000Z"
4769262,"pilot99",10.04368,0.2705448,0.2226608,649868942,"2020-08-04T15:09:03.007Z"
4769264,"pilot99",10.04128,0.272939,0.1388637,649868943,"2020-08-04T15:09:03.990Z"
4769266,"pilot99",10.06283,0.2896984,0.2346318,649868944,"2020-08-04T15:09:05.117Z"
4769268,"pilot99",10.02213,0.2633622,0.1628057,649868945,"2020-08-04T15:09:06.037Z"
4769270,"pilot99",10.05804,0.2992752,0.2466028,649868946,"2020-08-04T15:09:07.180Z"
4769272,"pilot99",10.05565,0.237026,0.3112462,649868947,"2020-08-04T15:09:08.070Z"
4769284,"pilot99",10.05086,0.2274492,0.2035071,649868948,"2020-08-04T15:09:17.257Z"
4769285,"pilot99",10.06044,0.3064578,0.2681506,649868949,"2020-08-04T15:09:17.493Z"
4769286,"pilot99",10.03889,0.2418144,0.1819593,649868950,"2020-08-04T15:09:17.850Z"
4769287,"pilot99",10.06283,0.237026,0.3040636,649868951,"2020-08-04T15:09:18.053Z"
4769289,"pilot99",10.04368,0.2705448,0.2585738,649868952,"2020-08-04T15:09:18.197Z"
4769291,"pilot99",10.04846,0.2944868,0.2394202,649868953,"2020-08-04T15:09:18.197Z"
4769290,"pilot99",10.04128,0.2753332,0.1747767,649868954,"2020-08-04T15:09:18.197Z"
4769292,"pilot99",10.00776,0.2753332,0.2633622,649868955,"2020-08-04T15:09:18.397Z"
4769293,"pilot99",10.04846,0.2442086,0.213084,649868956,"2020-08-04T15:09:18.397Z"
4769294,"pilot99",10.0748,0.260968,0.2202666,649868957,"2020-08-04T15:09:18.397Z"
4769295,"pilot99",10.03649,0.28491,0.2178724,649868958,"2020-08-04T15:09:19.023Z"
4769297,"pilot99",10.03649,0.2825158,0.2681506,649868959,"2020-08-04T15:09:20.150Z"
4769299,"pilot99",10.04368,0.2466028,0.225055,649868960,"2020-08-04T15:09:21.087Z"
4769302,"pilot99",10.02931,0.2825158,0.2346318,649868961,"2020-08-04T15:09:22.307Z"
4769303,"pilot99",10.04368,0.2274492,0.1364695,649868962,"2020-08-04T15:09:23.023Z"
4769305,"pilot99",10.06522,0.2705448,0.1915361,649868963,"2020-08-04T15:09:24.040Z"
4769307,"pilot99",10.0341,0.2346318,0.2298434,649868964,"2020-08-04T15:09:25.117Z"
4769309,"pilot99",10.05086,0.2298434,0.2106898,649868965,"2020-08-04T15:09:26.103Z"
4769311,"pilot99",10.08198,0.2681506,0.2082956,649868966,"2020-08-04T15:09:27.010Z"
4769314,"pilot99",10.0317,0.2825158,0.237026,649868967,"2020-08-04T15:09:28.023Z"
4769316,"pilot99",10.07001,0.2753332,0.2896984,649868968,"2020-08-04T15:09:29.057Z"
4769318,"pilot99",10.06762,0.2777274,0.2944868,649868969,"2020-08-04T15:09:30.087Z"
4769320,"pilot99",10.02213,0.3160346,0.213084,649868970,"2020-08-04T15:09:31.213Z"
4769322,"pilot99",10.08677,0.2705448,0.3232172,649868971,"2020-08-04T15:09:32.133Z"
4769325,"pilot99",10.02931,0.237026,0.2011129,649868972,"2020-08-04T15:09:33.150Z"
4769326,"pilot99",10.05325,0.2298434,0.2585738,649868973,"2020-08-04T15:09:34.070Z"
4769329,"pilot99",10.04128,0.2537854,0.1388637,649868974,"2020-08-04T15:09:35.310Z"
4769330,"pilot99",10.02213,0.2466028,0.2011129,649868975,"2020-08-04T15:09:36.013Z"
4769333,"pilot99",10.07001,0.2753332,0.2585738,649868976,"2020-08-04T15:09:37.253Z"
4769334,"pilot99",10.04128,0.2513912,0.2178724,649868977,"2020-08-04T15:09:38.077Z"
4769337,"pilot99",10.07001,0.2274492,0.2298434,649868978,"2020-08-04T15:09:39.300Z"
4769338,"pilot99",10.0341,0.2633622,0.2274492,649868979,"2020-08-04T15:09:40.113Z"
4769340,"pilot99",10.0341,0.3016694,0.1795651,649868980,"2020-08-04T15:09:41.023Z"
4769342,"pilot99",10.06522,0.2777274,0.308852,649868981,"2020-08-04T15:09:42.063Z"
4769344,"pilot99",10.03649,0.2896984,0.2035071,649868982,"2020-08-04T15:09:43.077Z"
4769346,"pilot99",10.06283,0.2585738,0.2178724,649868983,"2020-08-04T15:09:44.110Z"
4769349,"pilot99",10.08438,0.2537854,0.2082956,649868984,"2020-08-04T15:09:45.023Z"
4769352,"pilot99",10.05804,0.2561796,0.2633622,649868985,"2020-08-04T15:09:46.150Z"
4769353,"pilot99",10.05565,0.2896984,0.1891419,649868986,"2020-08-04T15:09:47.073Z"
4769355,"pilot99",10.05325,0.2920926,0.1915361,649868987,"2020-08-04T15:09:48.090Z"
4769357,"pilot99",10.09395,0.272939,0.1795651,649868988,"2020-08-04T15:09:49.020Z"
4769359,"pilot99",10.04128,0.2657564,0.2442086,649868989,"2020-08-04T15:09:50.137Z"
4769361,"pilot99",10.07241,0.28491,0.2633622,649868990,"2020-08-04T15:09:51.060Z"
4769363,"pilot99",10.03649,0.2513912,0.237026,649868991,"2020-08-04T15:09:52.090Z"
4769365,"pilot99",10.07001,0.2298434,0.237026,649868992,"2020-08-04T15:09:53.107Z"
4769367,"pilot99",10.02931,0.2633622,0.2705448,649868993,"2020-08-04T15:09:54.030Z"
4769369,"pilot99",10.06283,0.28491,0.260968,649868994,"2020-08-04T15:09:55.157Z"
4769371,"pilot99",10.08198,0.237026,0.2585738,649868995,"2020-08-04T15:09:56.077Z"
4769373,"pilot99",10.03649,0.2154782,0.2873042,649868996,"2020-08-04T15:09:57.097Z"
4769375,"pilot99",10.04368,0.2585738,0.1987187,649868997,"2020-08-04T15:09:58.020Z"
4769377,"pilot99",10.04368,0.2346318,0.2202666,649868998,"2020-08-04T15:09:59.033Z"
4769379,"pilot99",10.08198,0.2513912,0.2322376,649868999,"2020-08-04T15:10:00.173Z"
4769381,"pilot99",10.07001,0.213084,0.2322376,649869000,"2020-08-04T15:10:01.090Z"
4769384,"pilot99",10.08438,0.2681506,0.2418144,649869001,"2020-08-04T15:10:02.110Z"
4769386,"pilot99",10.0341,0.260968,0.2633622,649869002,"2020-08-04T15:10:03.033Z"
4769388,"pilot99",10.08198,0.2657564,0.2561796,649869003,"2020-08-04T15:10:04.063Z"
4769390,"pilot99",10.03889,0.248997,0.1867477,649869004,"2020-08-04T15:10:05.083Z"
4769392,"pilot99",10.01974,0.2226608,0.2011129,649869005,"2020-08-04T15:10:06.107Z"
4769394,"pilot99",10.08677,0.2537854,0.1987187,649869006,"2020-08-04T15:10:07.127Z"
4769397,"pilot99",10.05565,0.2681506,0.2585738,649869007,"2020-08-04T15:10:08.253Z"
4769398,"pilot99",10.06283,0.2753332,0.2466028,649869008,"2020-08-04T15:10:09.077Z"
4769401,"pilot99",10.06283,0.2298434,0.2801216,649869009,"2020-08-04T15:10:10.293Z"
4769402,"pilot99",10.06044,0.260968,0.28491,649869010,"2020-08-04T15:10:11.217Z"
4769404,"pilot99",10.07241,0.3016694,0.2585738,649869011,"2020-08-04T15:10:12.043Z"
4769406,"pilot99",10.06044,0.2681506,0.2202666,649869012,"2020-08-04T15:10:13.060Z"
4769408,"pilot99",10.02452,0.2920926,0.2322376,649869013,"2020-08-04T15:10:14.183Z"
4769410,"pilot99",10.03649,0.2561796,0.225055,649869014,"2020-08-04T15:10:15.210Z"
4769411,"pilot99",10.04846,0.2705448,0.237026,649869015,"2020-08-04T15:10:16.023Z"
4769414,"pilot99",10.07001,0.260968,0.2633622,649869016,"2020-08-04T15:10:17.050Z"
4769418,"pilot99",10.06283,0.248997,0.2466028,649869017,"2020-08-04T15:10:18.190Z"
4769419,"pilot99",10.08917,0.2992752,0.248997,649869018,"2020-08-04T15:10:19.190Z"
4769421,"pilot99",10.03889,0.248997,0.2202666,649869019,"2020-08-04T15:10:20.113Z"
4769423,"pilot99",10.03889,0.2418144,0.3016694,649869020,"2020-08-04T15:10:21.143Z"
4769425,"pilot99",10.06522,0.28491,0.2657564,649869021,"2020-08-04T15:10:22.067Z"
4769427,"pilot99",10.06762,0.2777274,0.2801216,649869022,"2020-08-04T15:10:23.097Z"
4769429,"pilot99",10.06044,0.2154782,0.2226608,649869023,"2020-08-04T15:10:24.003Z"
4769431,"pilot99",10.04128,0.2657564,0.1843535,649869024,"2020-08-04T15:10:25.003Z"
4769433,"pilot99",10.08198,0.2322376,0.2082956,649869025,"2020-08-04T15:10:26.003Z"
4769435,"pilot99",10.08438,0.2466028,0.2011129,649869026,"2020-08-04T15:10:27.180Z"
4769437,"pilot99",10.06762,0.2777274,0.2561796,649869027,"2020-08-04T15:10:28.097Z"
4769439,"pilot99",10.04607,0.2585738,0.2896984,649869028,"2020-08-04T15:10:29.017Z"
4769441,"pilot99",10.05804,0.2466028,0.2537854,649869029,"2020-08-04T15:10:30.050Z"
4769443,"pilot99",10.02692,0.2537854,0.225055,649869030,"2020-08-04T15:10:31.080Z"
4769445,"pilot99",10.06522,0.2537854,0.1556231,649869031,"2020-08-04T15:10:32.097Z"
4769447,"pilot99",10.09635,0.2801216,0.1795651,649869032,"2020-08-04T15:10:33.113Z"
4769449,"pilot99",10.07959,0.2873042,0.2920926,649869033,"2020-08-04T15:10:34.143Z"
4769452,"pilot99",10.05325,0.1939303,0.1867477,649869034,"2020-08-04T15:10:35.063Z"
4769454,"pilot99",10.07959,0.2298434,0.2106898,649869035,"2020-08-04T15:10:36.097Z"
4769456,"pilot99",10.03649,0.2777274,0.2059013,649869036,"2020-08-04T15:10:37.113Z"
4769458,"pilot99",10.06044,0.2442086,0.1915361,649869037,"2020-08-04T15:10:38.033Z"
4769460,"pilot99",10.05804,0.2513912,0.2059013,649869038,"2020-08-04T15:10:39.103Z"
4769462,"pilot99",10.07001,0.2035071,0.2561796,649869039,"2020-08-04T15:10:40.087Z"
4769464,"pilot99",10.03889,0.2298434,0.2825158,649869040,"2020-08-04T15:10:41.107Z"
4769466,"pilot99",10.0748,0.2537854,0.260968,649869041,"2020-08-04T15:10:42.027Z"
4769468,"pilot99",10.02931,0.2513912,0.260968,649869042,"2020-08-04T15:10:43.043Z"
4769470,"pilot99",10.05086,0.2178724,0.225055,649869043,"2020-08-04T15:10:44.183Z"
4769472,"pilot99",10.05565,0.2154782,0.2154782,649869044,"2020-08-04T15:10:45.093Z"
4769474,"pilot99",10.07001,0.2274492,0.2082956,649869045,"2020-08-04T15:10:46.007Z"
4769476,"pilot99",10.06044,0.2346318,0.2537854,649869046,"2020-08-04T15:10:47.037Z"
4769478,"pilot99",10.04368,0.2346318,0.2657564,649869047,"2020-08-04T15:10:48.007Z"
4769480,"pilot99",10.04846,0.2920926,0.2298434,649869048,"2020-08-04T15:10:49.083Z"
4769482,"pilot99",10.04607,0.2513912,0.2418144,649869049,"2020-08-04T15:10:50.100Z"
4769484,"pilot99",10.04846,0.2513912,0.1891419,649869050,"2020-08-04T15:10:51.020Z"
4769487,"pilot99",10.07241,0.2753332,0.308852,649869051,"2020-08-04T15:10:52.053Z"
4769489,"pilot99",10.05086,0.272939,0.2274492,649869052,"2020-08-04T15:10:53.073Z"
4769491,"pilot99",10.05325,0.2896984,0.2059013,649869053,"2020-08-04T15:10:54.090Z"
4769493,"pilot99",10.05565,0.2657564,0.2298434,649869054,"2020-08-04T15:10:55.013Z"
4769495,"pilot99",10.0317,0.2681506,0.2346318,649869055,"2020-08-04T15:10:56.140Z"
4769497,"pilot99",10.06762,0.2705448,0.2777274,649869056,"2020-08-04T15:10:57.067Z"
4769499,"pilot99",10.07959,0.260968,0.2011129,649869057,"2020-08-04T15:10:58.083Z"
4769501,"pilot99",10.10114,0.248997,0.1987187,649869058,"2020-08-04T15:10:59.117Z"
4769503,"pilot99",10.04846,0.260968,0.308852,649869059,"2020-08-04T15:11:00.000Z"
4769505,"pilot99",10.07001,0.2585738,0.2202666,649869060,"2020-08-04T15:11:01.000Z"
4769507,"pilot99",10.02213,0.2633622,0.2178724,649869061,"2020-08-04T15:11:02.033Z"
4769509,"pilot99",10.05565,0.2777274,0.1819593,649869062,"2020-08-04T15:11:03.113Z"
4769511,"pilot99",10.06283,0.2705448,0.2394202,649869063,"2020-08-04T15:11:04.153Z"
4769513,"pilot99",10.05325,0.2777274,0.2442086,649869064,"2020-08-04T15:11:05.047Z"
4769515,"pilot99",10.05804,0.2442086,0.1819593,649869065,"2020-08-04T15:11:06.067Z"
4769517,"pilot99",10.05325,0.2394202,0.1675941,649869066,"2020-08-04T15:11:07.083Z"
4769519,"pilot99",10.05325,0.2825158,0.2346318,649869067,"2020-08-04T15:11:08.023Z"
4769522,"pilot99",10.0748,0.2657564,0.1747767,649869068,"2020-08-04T15:11:09.150Z"
4769524,"pilot99",10.06044,0.2322376,0.2466028,649869069,"2020-08-04T15:11:10.057Z"
4769526,"pilot99",10.01495,0.248997,0.1723825,649869070,"2020-08-04T15:11:11.077Z"
4769528,"pilot99",10.05325,0.2322376,0.2346318,649869071,"2020-08-04T15:11:12.087Z"
4769530,"pilot99",10.05325,0.2801216,0.1939303,649869072,"2020-08-04T15:11:13.030Z"
4769532,"pilot99",10.05086,0.2825158,0.272939,649869073,"2020-08-04T15:11:14.047Z"
4769535,"pilot99",10.05325,0.2681506,0.2394202,649869074,"2020-08-04T15:11:15.280Z"
4769537,"pilot99",10.0772,0.2801216,0.3232172,649869075,"2020-08-04T15:11:16.203Z"
4769538,"pilot99",10.08198,0.237026,0.2226608,649869076,"2020-08-04T15:11:17.023Z"
4769540,"pilot99",10.10593,0.213084,0.1604115,649869077,"2020-08-04T15:11:18.037Z"
4769542,"pilot99",10.07241,0.2466028,0.2466028,649869078,"2020-08-04T15:11:19.163Z"
4769544,"pilot99",10.05565,0.2418144,0.1891419,649869079,"2020-08-04T15:11:20.103Z"
4769546,"pilot99",10.08198,0.2513912,0.248997,649869080,"2020-08-04T15:11:21.023Z"
4769548,"pilot99",10.06522,0.237026,0.2466028,649869081,"2020-08-04T15:11:22.137Z"
4769550,"pilot99",10.00058,0.2346318,0.2944868,649869082,"2020-08-04T15:11:23.050Z"
4769552,"pilot99",10.08677,0.2298434,0.3280056,649869083,"2020-08-04T15:11:24.083Z"
4769556,"pilot99",10.07959,0.2298434,0.2154782,649869084,"2020-08-04T15:11:25.437Z"
4769557,"pilot99",10.06522,0.2202666,0.2513912,649869085,"2020-08-04T15:11:26.123Z"
4769559,"pilot99",10.06762,0.272939,0.2657564,649869086,"2020-08-04T15:11:27.063Z"
4769561,"pilot99",10.07959,0.2513912,0.2633622,649869087,"2020-08-04T15:11:28.063Z"
4769563,"pilot99",10.11071,0.2633622,0.1987187,649869088,"2020-08-04T15:11:29.093Z"
4769565,"pilot99",10.01974,0.2705448,0.2226608,649869089,"2020-08-04T15:11:30.110Z"
4769567,"pilot99",10.04607,0.2705448,0.1963245,649869090,"2020-08-04T15:11:31.047Z"
4769569,"pilot99",10.02452,0.2394202,0.213084,649869091,"2020-08-04T15:11:32.063Z"
4769571,"pilot99",10.04607,0.2896984,0.248997,649869092,"2020-08-04T15:11:33.093Z"
4769574,"pilot99",10.02931,0.2082956,0.2035071,649869093,"2020-08-04T15:11:34.203Z"
4769575,"pilot99",10.0748,0.2585738,0.2274492,649869094,"2020-08-04T15:11:35.033Z"
4769577,"pilot99",10.06522,0.2178724,0.2418144,649869095,"2020-08-04T15:11:36.047Z"
4769579,"pilot99",10.07241,0.2322376,0.2322376,649869096,"2020-08-04T15:11:37.080Z"
4769582,"pilot99",10.06762,0.2418144,0.2059013,649869097,"2020-08-04T15:11:38.203Z"
4769583,"pilot99",10.04368,0.237026,0.1412579,649869098,"2020-08-04T15:11:39.023Z"
4769585,"pilot99",10.08677,0.2202666,0.225055,649869099,"2020-08-04T15:11:40.043Z"
4769587,"pilot99",10.07001,0.2681506,0.2298434,649869100,"2020-08-04T15:11:41.073Z"
4769590,"pilot99",10.08438,0.2442086,0.1987187,649869101,"2020-08-04T15:11:42.103Z"
4769592,"pilot99",10.04607,0.248997,0.2298434,649869102,"2020-08-04T15:11:43.120Z"
4769594,"pilot99",10.01016,0.2418144,0.2322376,649869103,"2020-08-04T15:11:44.137Z"
4769596,"pilot99",10.05565,0.2896984,0.1628057,649869104,"2020-08-04T15:11:45.067Z"
4769598,"pilot99",10.06522,0.2298434,0.2106898,649869105,"2020-08-04T15:11:46.007Z"
4769600,"pilot99",10.07001,0.2633622,0.2059013,649869106,"2020-08-04T15:11:47.130Z"
4769602,"pilot99",10.0341,0.2322376,0.1963245,649869107,"2020-08-04T15:11:48.020Z"
4769605,"pilot99",10.05804,0.2753332,0.2298434,649869108,"2020-08-04T15:11:49.163Z"
4769606,"pilot99",10.03889,0.2705448,0.2154782,649869109,"2020-08-04T15:11:50.087Z"
4769608,"pilot99",10.04368,0.2657564,0.1963245,649869110,"2020-08-04T15:11:51.093Z"
